Intercept,stories 1,stories 2,sqft,bath 1,bath 2,bath 3,bath 4,bath 5,beds 2,beds 3,beds 4,beds 5,beds 6,age,vacant 0,vacant 1,Price,beds,bath,stories,vacant,sqrt_Price,tr2_Price,Predicted_Price,lclm_,uclm_,lcl_,ucl_,r_,cookd_
1,1,0,2800,0,1,0,0,0,0,1,0,0,0,27,1,0,264,3,2,1,0,16.24807681,6.41506866,217.4823059,207.2199708,227.7446411,165.7340958,269.2305161,46.51769407,0.01111262
1,1,0,1560,0,1,0,0,0,0,1,0,0,0,37,1,0,105.5,3,2,1,0,10.27131929,4.725170529,109.6452862,105.0371698,114.2534026,58.71595803,160.5746144,-4.145286195,1.66394E-05
1,1,0,1200,0,1,0,0,0,0,1,0,0,0,21,1,0,92.5,3,2,1,0,9.617692031,4.522520848,87.14743125,82.11512957,92.17973292,36.17797185,138.1168906,5.352568753,3.31919E-05
1,1,0,1900,0,0,1,0,0,0,0,1,0,0,39,1,0,143.5,4,3,1,0,11.97914855,5.235409222,126.0582462,115.4479121,136.6685802,74.23990076,177.8765916,17.44175384,0.001679914
1,1,0,1362,0,1,0,0,0,0,1,0,0,0,11,1,0,113.95,3,2,1,0,10.67473653,4.848098592,105.2873609,100.5547863,110.0199354,54.34662084,156.2281009,8.662639151,7.67135E-05
1,1,0,1249,0,1,0,0,0,0,1,0,0,0,16,1,0,74.5,3,2,1,0,8.631338251,4.20777095,93.55477371,88.66947173,98.44007568,42.59961787,144.5099295,-19.05477371,0.000395975
1,0,1,2030,0,0,1,0,0,0,0,1,0,0,17,1,0,130,4,3,2,0,11.40175425,5.065797019,144.5998846,138.004715,151.1950542,93.45247028,195.7472989,-14.59988461,0.000430272
1,0,1,2678,0,0,1,0,0,0,0,0,1,0,6,1,0,143,5,3,2,0,11.95826074,5.229321532,169.2939255,157.0275858,181.5602651,117.1113151,221.4765358,-26.29392545,0.005263443
1,1,0,2034,0,0,1,0,0,0,0,1,0,0,17,1,0,122,4,3,1,0,11.04536102,4.959675664,147.460866,138.0645371,156.857195,95.87741199,199.04432,-25.46086601,0.002752819
1,1,0,1195,0,1,0,0,0,0,1,0,0,0,18,1,0,87,3,2,1,0,9.327379053,4.431047622,88.12951771,83.07335114,93.18568427,37.15769656,139.1013389,-1.129517705,1.49E-06
1,1,0,1844,0,1,0,0,0,0,0,1,0,0,25,1,0,139,4,2,1,0,11.78982612,5.180101467,128.0706246,121.1706846,134.9705646,76.88301958,179.2582295,10.92937545,0.000264782
1,1,0,1942,0,1,0,0,0,0,1,0,0,0,20,1,0,114,3,2,1,0,10.67707825,4.848807586,149.3530272,144.0943007,154.6117537,98.36071468,200.3453397,-35.35302719,0.001584102
1,1,0,2000,0,1,0,0,0,0,0,1,0,0,20,1,0,128,4,2,1,0,11.3137085,5.0396842,143.3811105,136.3088147,150.4534063,92.16998766,194.5922333,-15.38111047,0.00055199
1,1,0,1000,1,0,0,0,0,0,1,0,0,0,23,1,0,68,3,1,1,0,8.246211251,4.081655102,80.60675688,73.17066524,88.04284852,29.34412732,131.8693864,-12.60675688,0.000411671
1,0,1,1660,0,1,0,0,0,0,1,0,0,0,0,1,0,127,3,2,2,0,11.26942767,5.026525695,132.6813222,121.9464295,143.4162149,80.83732879,184.5253156,-5.681322199,0.000182845
1,1,0,1760,0,1,0,0,0,0,1,0,0,0,7,1,0,133,3,2,1,0,11.5325626,5.104468722,140.2678878,135.0752402,145.4605355,89.28234751,191.2534281,-7.267887823,0.000065242
1,1,0,1489,0,1,0,0,0,0,1,0,0,0,17,1,0,97,3,2,1,0,9.848857802,4.594700892,113.0584009,108.6734841,117.4433176,62.14878266,163.9680191,-16.05840087,0.000225748
1,1,0,1102,1,0,0,0,0,0,1,0,0,0,41,1,0,88,3,1,1,0,9.38083152,4.447960181,80.7051384,73.73886493,87.67141186,29.50854968,131.9017271,7.294861601,0.000120326
1,1,0,1014,1,0,0,0,0,0,1,0,0,0,45,1,0,86,3,1,1,0,9.273618496,4.414004962,71.51876536,64.44409338,78.59343735,20.30731435,122.7302164,14.48123464,0.000489633
1,0,1,1800,0,1,0,0,0,0,1,0,0,0,74,1,0,155,3,2,2,0,12.4498996,5.371685355,109.8433054,99.26984814,120.4167626,58.0324983,161.6541124,45.15669464,0.011175094
1,1,0,1129,1,0,0,0,0,0,1,0,0,0,46,1,0,112,3,1,1,0,10.58300524,4.820284528,80.621524,73.65004146,87.59300654,29.42422622,131.8188218,31.378476,0.002229778
1,0,1,1678,0,0,1,0,0,0,1,0,0,0,6,1,0,107,3,3,2,0,10.34408043,4.747459399,131.235403,122.210189,140.260617,79.71825807,182.7525479,-24.23540297,0.00228846
1,1,0,1653,0,1,0,0,0,0,0,1,0,0,0,1,0,103,4,2,1,0,10.14889157,4.687548148,123.8291074,116.2299979,131.428217,72.54257708,175.1156378,-20.82910744,0.001175892
1,1,0,1350,0,1,0,0,0,0,1,0,0,0,28,1,0,77,3,2,1,0,8.774964387,4.254320865,96.36619068,91.74449929,100.9878821,45.43563244,147.2967489,-19.36619068,0.000365354
1,1,0,1970,0,1,0,0,0,0,0,1,0,0,5,1,0,127.5,4,2,1,0,11.29158979,5.033113548,147.875508,140.3690689,155.3819472,96.60262669,199.1483894,-20.37550802,0.001096736
1,1,0,1190,0,1,0,0,0,0,1,0,0,0,16,1,0,79.5,3,2,1,0,8.91627725,4.299873802,88.64556376,83.55071748,93.74041004,37.66989124,139.6212363,-9.145563764,0.000099374
1,0,1,1630,0,0,1,0,0,0,0,1,0,0,69,1,0,121.25,4,3,2,0,11.01135777,4.949491496,87.08300455,76.15163056,98.01437855,35.19797137,138.9680377,34.16699545,0.006881087
1,1,0,1900,0,1,0,0,0,0,1,0,0,0,19,1,0,120,3,2,1,0,10.95445115,4.932424149,146.3243758,141.2128157,151.4359358,95.34703005,197.3017215,-26.32437577,0.000828841
1,1,0,1478,0,1,0,0,0,0,1,0,0,0,15,1,0,129,3,2,1,0,11.35781669,5.052774347,113.0752052,108.6280086,117.5224019,62.16018497,163.9902255,15.92479476,0.000228457
1,1,0,1912,0,1,0,0,0,0,0,1,0,0,20,1,0,121,4,2,1,0,11,4.946087443,136.058899,129.0938258,143.0239722,84.86247361,187.2553244,-15.05889903,0.000512572
1,1,0,1850,0,1,0,0,0,0,1,0,0,0,13,1,0,126.2,3,2,1,0,11.23387734,5.015949071,144.9602708,139.8086269,150.1119146,93.97889019,195.9416513,-18.76027076,0.000427719
1,1,0,1657,0,1,0,0,0,0,1,0,0,0,8,1,0,125,3,2,1,0,11.18033989,5,131.2315318,126.3431819,136.1198816,80.27608362,182.1869799,-6.231531761,4.24034E-05
1,1,0,1666,0,1,0,0,0,0,1,0,0,0,32,1,0,103.5,3,2,1,0,10.17349498,4.695120937,120.7954247,116.3485518,125.2422976,69.88043271,171.7104167,-17.2954247,0.000269436
1,1,0,1832,0,1,0,0,0,0,0,1,0,0,16,1,0,117.5,4,2,1,0,10.83974169,4.897930544,131.2665048,124.281469,138.2515405,80.06735971,182.4656498,-13.76650477,0.000430921
1,0,1,2000,0,1,0,0,0,0,0,1,0,0,72,1,0,83,4,2,2,0,9.110433579,4.362070672,116.6188561,105.7659201,127.471792,64.7502919,168.4874203,-33.61885607,0.006557669
1,1,0,1753,0,1,0,0,0,0,1,0,0,0,19,1,0,150,3,2,1,0,12.24744871,5.313292846,134.0929544,129.4761317,138.709777,83.16283774,185.023071,15.90704561,0.000245965
1,1,0,1680,0,0,1,0,0,0,0,1,0,0,5,1,0,165,4,3,1,0,12.84523258,5.484806552,123.5980912,113.5277494,133.6684329,71.88761336,175.3085689,41.40190885,0.008449746
1,1,0,1671,0,1,0,0,0,0,1,0,0,0,10,1,0,105.5,3,2,1,0,10.27131929,4.725170529,131.4643482,126.664947,136.2637495,80.51735634,182.4113401,-25.96434824,0.000709124
1,0,1,3074,0,0,1,0,0,0,0,1,0,0,25,1,0,210,4,3,2,0,14.49137675,5.943921953,227.7396153,219.3275121,236.1517186,176.3263368,279.1528939,-17.73961531,0.001056102
1,1,0,1517,0,1,0,0,0,0,1,0,0,0,20,1,0,112.5,3,2,1,0,10.60660172,4.827446923,113.9900742,109.6757931,118.3043554,63.08649131,164.8936571,-1.490074219,1.88E-06
1,1,0,1685,0,1,0,0,0,1,0,0,0,0,16,1,0,189,2,2,1,0,13.74772709,5.738793548,144.2639894,135.2788019,153.2491768,92.75384159,195.7741372,44.73601063,0.007724054
1,1,0,1487,0,1,0,0,0,0,1,0,0,0,15,1,0,130.5,3,2,1,0,11.42365966,5.072283322,113.8240678,109.3819464,118.2661892,62.90949055,164.738645,16.67593223,0.000249937
1,1,0,1400,0,1,0,0,0,0,1,0,0,0,25,1,0,89.8,3,2,1,0,9.476286192,4.478082726,101.9246593,97.47507352,106.374245,51.00943028,152.8398883,-12.12465928,0.000132578
1,1,0,1490,0,1,0,0,0,0,1,0,0,0,43,1,0,95,3,2,1,0,9.746794345,4.562902635,101.0245574,95.99300038,106.0561145,50.05517154,151.9939433,-6.024557424,4.20365E-05
1,1,0,1450,0,1,0,0,0,0,1,0,0,0,30,1,0,87.5,3,2,1,0,9.354143467,4.439520009,103.7548047,99.30007668,108.2095327,52.83912604,154.6704834,-16.25480469,0.000238843
1,1,0,1050,1,0,0,0,0,0,1,0,0,0,56,1,0,64,3,1,1,0,8,4,69.3877711,62.10978403,76.66575817,18.14783719,120.627705,-5.387771098,0.000071894
1,0,1,2226,0,0,1,0,0,0,0,1,0,0,14,1,0,131,4,3,2,0,11.44552314,5.078753078,162.3065677,155.987134,168.6260014,111.1939765,213.4191588,-31.30656765,0.00181133
1,1,0,1115,1,0,0,0,0,0,1,0,0,0,53,1,0,67.5,3,1,1,0,8.215838363,4.071626425,76.19434393,69.08283242,83.30585543,24.97779068,127.4108972,-8.694343928,0.000178412
1,1,0,1031,1,0,0,0,0,0,1,0,0,0,41,1,0,82.25,3,1,1,0,9.069178574,4.34889213,74.79744508,67.76681005,81.8280801,23.59205904,126.0028311,7.452554922,0.000128007
1,1,0,1655,0,1,0,0,0,1,0,0,0,0,40,1,0,117.5,2,2,1,0,10.83974169,4.897930544,130.5828113,121.868472,139.2971507,79.11921797,182.0464047,-13.08281133,0.000618982
1,1,0,1227,0,1,0,0,0,0,1,0,0,0,6,1,0,92,3,2,1,0,9.591663047,4.514357436,96.38462484,91.11276744,101.6564823,45.3909565,147.3782932,-4.384624844,2.44911E-05
1,1,0,1700,1,0,0,0,0,1,0,0,0,0,57,1,0,120,2,1,1,0,10.95445115,4.932424149,137.4372333,128.9704576,145.904009,86.01498107,188.8594855,-17.43723327,0.001034475
1,1,0,1866,0,1,0,0,0,0,0,1,0,0,18,1,0,112,4,2,1,0,10.58300524,4.820284528,133.1634602,126.2011044,140.125816,81.96740441,184.359516,-21.16346021,0.001011556
1,1,0,1676,0,1,0,0,0,0,1,0,0,0,40,1,0,158.5,3,2,1,0,12.58967831,5.411816829,117.899171,113.1211115,122.6772305,66.95418513,168.8441568,40.60082902,0.001718291
1,1,0,1755,0,1,0,0,0,0,1,0,0,0,11,1,0,121,3,2,1,0,11,4.946087443,137.9876915,133.043312,142.9320709,87.02683769,188.9485453,-16.98769148,0.000322528
1,1,0,1249,0,1,0,0,0,0,1,0,0,0,16,1,0,81,3,2,1,0,9,4.326748711,93.55477371,88.66947173,98.44007568,42.59961787,144.5099295,-12.55477371,0.000171901
1,1,0,1128,1,0,0,0,0,0,1,0,0,0,75,1,0,60,3,1,1,0,7.745966692,3.914867641,67.02314546,58.82830582,75.2179851,15.64496792,118.401323,-7.02314546,0.000156639
1,1,0,999,1,0,0,0,0,0,1,0,0,0,15,1,0,82,3,1,1,0,9.055385138,4.344481486,84.25187313,76.42598094,92.07776532,32.93125038,135.5724959,-2.25187313,1.46172E-05
1,0,1,1700,0,0,1,0,0,0,1,0,0,0,20,1,0,89.5,3,3,2,0,9.460443964,4.473090433,126.5413902,117.646129,135.4366514,75.04685264,178.0359278,-37.04139024,0.005183322
1,1,0,1100,1,0,0,0,0,1,0,0,0,0,60,1,0,77.5,2,1,1,0,8.803408431,4.263509492,86.11494316,78.71619923,93.5136871,34.85771789,137.3721684,-8.614943163,0.000190232
1,1,0,1302,1,0,0,0,0,0,1,0,0,0,42,1,0,88.5,3,1,1,0,9.407443861,4.456368444,96.88048764,89.88017923,103.880796,45.67925671,148.0817186,-8.380487635,0.00016042
1,1,0,1064,0,1,0,0,0,0,1,0,0,0,22,1,0,75,3,2,1,0,8.660254038,4.217163327,75.3652459,69.71965099,81.0108408,24.3315857,126.3989061,-0.365245895,1.96E-07
1,1,0,1650,0,1,0,0,0,0,1,0,0,0,27,1,0,105,3,2,1,0,10.24695077,4.71769398,121.7943155,117.4512047,126.1374264,70.88828109,172.70035,-16.79431553,0.000242159
1,0,1,2678,0,0,1,0,0,0,0,0,1,0,6,0,1,145,5,3,2,1,12.04159458,5.253587873,158.2290308,146.1875651,170.2704965,106.0988224,210.3592392,-13.22903078,0.001278162
1,0,1,3792,0,0,0,0,1,0,0,0,0,1,3,0,1,360,6,5,2,1,18.97366596,7.113786609,370.6668829,328.6199009,412.7138648,304.7843327,436.5494331,-10.66688287,0.092232351
1,1,0,3000,0,0,1,0,0,0,1,0,0,0,40,0,1,178.5,3,3,1,1,13.36038922,5.63048847,216.8528738,203.6765168,230.0292309,164.4488843,269.2568633,-38.35287381,0.013172207
1,1,0,2240,0,1,0,0,0,0,1,0,0,0,0,0,1,134,3,2,1,1,11.5758369,5.117229947,172.4046111,164.6211558,180.1880664,121.0904424,223.7187798,-38.40461108,0.004203317
1,1,0,1216,0,1,0,0,0,0,1,0,0,0,11,0,1,85,3,2,1,1,9.219544457,4.396829672,82.07425175,78.2771681,85.8713354,31.21189263,132.9366109,2.925748251,5.60E-06
1,1,0,1679,0,1,0,0,0,0,1,0,0,0,45,0,1,104.5,3,2,1,1,10.22252415,4.710193659,104.7536952,99.93012381,109.5772665,53.80442067,155.7029697,-0.253695164,6.84E-08
1,1,0,1650,0,1,0,0,0,0,1,0,0,0,20,0,1,100,3,2,1,1,10,4.641588834,113.9917037,110.2949394,117.688468,63.1367354,164.8466719,-13.99170366,0.000121281
1,1,0,1163,1,0,0,0,0,1,0,0,0,0,71,0,1,92.5,2,1,1,1,9.617692031,4.522520848,75.16564183,67.38175336,82.94953031,23.85140745,126.4798762,17.33435817,0.000856429
1,0,1,2010,0,1,0,0,0,0,1,0,0,0,96,0,1,119.5,3,2,2,1,10.93160556,4.925564023,105.998981,93.93094236,118.0670197,53.86262817,158.1353339,13.50101898,0.001337848
1,1,0,917,1,0,0,0,0,1,0,0,0,0,45,0,1,50.005,2,1,1,1,7.071421356,3.684154296,66.81378298,59.78128614,73.84627982,15.60814127,118.0194247,-16.80878298,0.000651529
1,1,0,1064,0,1,0,0,0,0,1,0,0,0,0,0,1,89.9,3,2,1,1,9.481561053,4.479744352,74.55324002,69.7775724,79.32890764,23.60847845,125.4980016,15.34675998,0.000245255
1,0,1,2041,0,0,1,0,0,0,0,1,0,0,6,0,1,129,4,3,2,1,11.35781669,5.052774347,139.5767108,133.4662328,145.6871888,88.48953359,190.663888,-10.57671077,0.0001929
1,1,0,1684,0,1,0,0,0,0,1,0,0,0,14,0,1,106,3,2,1,1,10.29563014,4.732623491,119.6169823,115.6611738,123.5727908,68.74252749,170.4914371,-13.6169823,0.000131739
1,0,1,2350,0,0,1,0,0,0,0,1,0,0,5,0,1,129,4,3,2,1,11.35781669,5.052774347,165.7536982,159.5164081,171.9909882,114.651198,216.8561983,-36.75369816,0.002430025
1,1,0,1440,0,1,0,0,0,0,1,0,0,0,0,0,1,111.999,3,2,1,1,10.582958,4.820270182,105.8390525,101.6316229,110.0464822,54.94441436,156.7336907,6.159947462,3.05469E-05
1,1,0,1120,0,1,0,0,0,0,1,0,0,0,1,0,1,81.2,3,2,1,1,9.011104261,4.330306894,78.74678872,74.22025358,83.27332387,27.82477726,129.6688002,2.453211278,5.62E-06
1,1,0,1108,0,1,0,0,0,0,1,0,0,0,45,0,1,61,3,2,1,1,7.810249676,3.936497183,57.24252775,51.61074276,62.87431275,6.210393435,108.2746621,3.757472246,2.05892E-05
1,1,0,1583,0,1,0,0,0,0,1,0,0,0,6,0,1,130,3,2,1,1,11.40175425,5.065797019,114.9414037,110.9111657,118.9716418,64.06110745,165.8217,15.05859627,0.000167307
1,1,0,1224,0,1,0,0,0,0,1,0,0,0,34,0,1,89.7,3,2,1,1,9.471008394,4.476419865,72.02097814,67.71971806,76.32223822,21.11849717,122.9234591,17.67902186,0.000263123
1,0,1,2208,0,0,1,0,0,0,0,1,0,0,5,0,1,132,4,3,2,1,11.48912529,5.09164337,153.9383115,147.8581587,160.0184643,102.8547526,205.0218704,-21.93831152,0.000821465
1,1,0,1424,1,0,0,0,0,1,0,0,0,0,30,0,1,67.565,2,1,1,1,8.219793185,4.072932947,115.9903117,107.8574305,124.1231929,64.62198014,167.3586433,-48.4253117,0.007328911
1,1,0,1064,0,1,0,0,0,0,1,0,0,0,0,0,1,79.9,3,2,1,1,8.938679992,4.307073269,74.55324002,69.7775724,79.32890764,23.60847845,125.4980016,5.346759976,2.97691E-05
1,1,0,1227,0,1,0,0,0,0,1,0,0,0,6,0,1,89.9,3,2,1,1,9.481561053,4.479744352,85.31973018,81.36011338,89.27934698,34.44497911,136.1944813,4.580269822,1.49341E-05
1,0,1,1802,0,0,1,0,0,0,1,0,0,0,11,0,1,146,3,3,2,1,12.08304597,5.265637428,128.1579679,120.2067612,136.1091746,76.81808652,179.4978492,17.84203212,0.000948743
1,1,0,1097,0,1,0,0,0,0,1,0,0,0,15,0,1,55,3,2,1,1,7.416198487,3.802952461,70.30846332,66.12956863,74.48735801,19.41617616,121.2007505,-15.30846332,0.000186073
1,1,0,1986,0,1,0,0,0,0,1,0,0,0,53,0,1,139.95,3,2,1,1,11.83004649,5.191875874,126.5699051,120.2014748,132.9383354,75.45123297,177.6885771,13.38009494,0.000336176
1,1,0,1515,0,1,0,0,0,0,1,0,0,0,11,0,1,79.9,3,2,1,1,8.938679992,4.307073269,106.9531293,103.3524643,110.5537943,56.10505634,157.8012022,-27.05312925,0.000429903
1,1,0,1204,0,1,0,0,0,0,1,0,0,0,25,0,1,69,3,2,1,1,8.306623863,4.10156593,74.55120278,70.65061762,78.45178793,23.68101214,125.4213934,-5.551202775,2.12798E-05
1,1,0,2124,0,1,0,0,0,0,1,0,0,0,16,0,1,135,3,2,1,1,11.61895004,5.12992784,155.2959587,149.0328785,161.5590389,104.1903044,206.401613,-20.2959587,0.000747347
1,1,0,1512,0,1,0,0,0,0,1,0,0,0,48,0,1,93,3,2,1,1,9.643650761,4.530654896,89.46001362,84.50130849,94.41871875,38.49776791,140.4222593,3.539986381,1.40884E-05
1,1,0,988,1,0,0,0,0,0,1,0,0,0,40,0,1,75.3,3,1,1,1,8.67755726,4.22277873,60.62069204,53.84443305,67.39695103,9.449612153,111.7917719,14.67930796,0.000460061
1,1,0,1536,0,1,0,0,0,0,1,0,0,0,21,0,1,75.5,3,2,1,1,8.689073599,4.226514052,104.0400712,100.6269986,107.4531437,53.2049377,154.8752046,-28.54007117,0.000429462
1,1,0,1042,0,1,0,0,0,0,1,0,0,0,1,0,1,93,3,2,1,1,9.643650761,4.530654896,72.25664676,67.45015446,77.06313907,21.30898637,123.2043072,20.74335324,0.000453974
1,1,0,868,1,0,0,0,0,1,0,0,0,0,50,0,1,60.5,2,1,1,1,7.778174593,3.925712205,60.40644052,53.28798962,67.52489142,9.188923258,111.6239578,0.093559483,2.07E-08
1,0,1,1325,0,1,0,0,0,1,0,0,0,0,55,0,1,73.501,2,2,2,1,8.573272421,4.188878361,82.54086416,71.40785113,93.6738772,30.61297464,134.4687537,-9.039864162,0.000501441
1,1,0,1137,0,1,0,0,0,0,1,0,0,0,10,0,1,80,3,2,1,1,8.94427191,4.30886938,75.96694324,71.88003591,80.05385057,25.08212682,126.8517597,4.033056757,1.23452E-05
1,0,1,1973,0,0,1,0,0,0,0,1,0,0,6,0,1,124.9,4,3,2,1,11.17586686,4.998666311,133.9186383,127.7097412,140.1275354,82.8195959,185.0176807,-9.018638296,0.000144946
1,1,0,1257,0,1,0,0,0,0,1,0,0,0,12,0,1,78,3,2,1,1,8.831760866,4.272658682,85.01969623,81.35811067,88.68128178,34.16727308,135.8721194,-7.019696225,0.000029943
1,1,0,1052,1,0,0,0,0,1,0,0,0,0,50,0,1,66,2,1,1,1,8.124038405,4.041240021,75.71651898,68.67317748,82.75986049,24.50938676,126.9236512,-9.716518982,0.00021841
1,0,1,2226,0,0,1,0,0,0,0,1,0,0,17,0,1,125,4,3,2,1,11.18033989,5,149.8435518,143.9372594,155.7498442,98.78039461,200.906709,-24.84355179,0.000992424
1,0,1,1340,0,1,0,0,0,0,1,0,0,0,22,0,1,69.65,3,2,2,1,8.345657554,4.114405011,84.73731532,75.89040223,93.58422842,33.25110744,136.2235232,-15.08731532,0.000850012
1,1,0,1014,1,0,0,0,0,0,1,0,0,0,42,0,1,95,3,1,1,1,9.746794345,4.562902635,61.85199189,55.07337538,68.6306084,10.68059976,113.023384,33.14800811,0.002347646
1,1,0,1500,0,1,0,0,0,0,1,0,0,0,35,0,1,91,3,2,1,1,9.539392014,4.497941445,94.52005544,90.6356661,98.40444478,43.65110409,145.3890068,-3.520055438,8.48E-06
1,1,0,1333,0,1,0,0,0,0,0,1,0,0,0,0,1,98.95,4,2,1,1,9.947361459,4.625286079,86.13798936,78.53276115,93.74321757,34.85055204,137.4254267,12.81201064,0.000445648
1,1,0,1920,0,0,1,0,0,0,0,1,0,0,0,0,1,159.95,4,3,1,1,12.64713406,5.428269671,134.8330661,125.4303361,144.235796,83.24844565,186.4176864,25.11693395,0.002682861
1,1,0,2813,0,0,1,0,0,0,0,1,0,0,28,0,1,179.95,4,3,1,1,13.41454435,5.645693327,196.0877396,185.2887625,206.8867166,144.2304389,247.9450403,-16.13773957,0.001494605
1,0,1,2134,0,0,1,0,0,0,0,1,0,0,18,0,1,124.5,4,3,2,1,11.1579568,4.993324425,141.7224722,135.7917328,147.6532116,90.65648151,192.7884628,-17.22247216,0.000481003
1,1,0,1811,0,1,0,0,0,0,1,0,0,0,4,0,1,116.25,3,2,1,1,10.78192933,4.880500038,134.8446687,129.7948244,139.894513,83.87347432,185.8158631,-18.59466871,0.000403429
1,1,0,1719,0,1,0,0,0,0,0,1,0,0,25,0,1,89,4,2,1,1,9.433981132,4.464745096,106.6048614,99.7783007,113.431422,55.42709606,157.7826267,-17.60486136,0.000671938
1,1,0,1214,0,1,0,0,0,0,1,0,0,0,18,0,1,75,3,2,1,1,8.660254038,4.217163327,78.64555506,74.92365968,82.36745043,27.78875378,129.5023563,-3.645555055,8.35E-06
1,0,1,2194,0,1,0,0,0,0,0,1,0,0,55,0,1,161,4,2,2,1,12.68857754,5.440121825,129.6187962,119.3700406,139.8675517,77.8732773,181.364315,31.38120385,0.005042793
1,1,0,1661,0,1,0,0,0,0,1,0,0,0,26,0,1,126,3,2,1,1,11.22497216,5.013297935,112.1107377,108.3505444,115.870931,61.25111929,162.9703561,13.88926231,0.000123694
1,1,0,1472,0,1,0,0,0,0,1,0,0,0,24,0,1,85,3,2,1,1,9.219544457,4.396829672,97.31670529,93.93111518,100.7022954,46.48340959,148.150001,-12.31670529,7.86897E-05
1,0,1,2610,0,0,1,0,0,0,0,1,0,0,15,0,1,190.5,4,3,2,1,13.80217374,5.753935554,182.7271007,176.0372175,189.4169839,131.5673874,233.886814,7.772899313,0.000125611
1,1,0,1900,0,1,0,0,0,0,0,1,0,0,12,0,1,127,4,2,1,1,11.26942767,5.026525695,127.7238442,120.6474183,134.8002701,76.51215084,178.9355375,-0.72384418,1.22E-06
1,1,0,1767,0,1,0,0,0,0,1,0,0,0,25,0,1,115,3,2,1,1,10.7238053,4.862944131,121.3967146,117.2553165,125.5381127,70.50749267,172.2859365,-6.396714598,3.19006E-05
1,1,0,1525,0,1,0,0,0,0,1,0,0,0,5,0,1,79.5,3,2,1,1,8.91627725,4.299873802,110.5814411,106.6214864,114.5413959,59.70666376,161.4562185,-31.08144113,0.00068782
1,1,0,1044,0,1,0,0,0,0,1,0,0,0,1,0,1,79.95,3,2,1,1,8.941476388,4.307971512,72.42306066,67.62444735,77.22167397,21.47614299,123.3699783,7.52693934,5.95743E-05
1,1,0,1131,0,1,0,0,0,1,0,0,0,0,42,0,1,68,2,2,1,1,8.246211251,4.081655102,74.98539502,66.37950106,83.59128898,23.54005371,126.4307363,-6.985395017,0.000171841
1,1,0,1254,0,1,0,0,0,0,1,0,0,0,21,0,1,107,3,2,1,1,10.34408043,4.747459399,80.57571178,76.94820724,84.20321633,29.72573125,131.4256923,26.42428822,0.000416349
1,0,1,1364,0,1,0,0,0,0,1,0,0,0,14,0,1,95,3,2,2,1,9.746794345,4.562902635,90.46260528,81.41758524,99.50762531,38.94198689,141.9832237,4.537394724,8.05907E-05
1,0,1,1646,0,0,1,0,0,0,0,1,0,0,5,0,1,111.6,4,3,2,1,10.56409012,4.814539249,107.1760066,99.97127546,114.3807378,55.94642649,158.4055868,4.423993358,4.74625E-05
1,1,0,1189,0,1,0,0,0,0,1,0,0,0,57,0,1,51.9,3,2,1,1,7.204165462,3.730116986,58.38980576,51.87605312,64.9035584,7.252825947,109.5267856,-6.48980576,8.28614E-05
1,1,0,1088,0,1,0,0,0,0,1,0,0,0,17,0,1,58.9,3,2,1,1,7.674633542,3.890795739,68.62751998,64.40517162,72.84986835,17.73164631,119.5233937,-9.727519984,7.67245E-05
1,1,0,1135,0,1,0,0,0,0,0,1,0,0,14,0,1,60,4,2,1,1,7.745966692,3.914867641,63.13844803,55.15363807,71.12325798,11.79335166,114.4835444,-3.138448025,2.96168E-05
1,1,0,770,1,0,0,0,0,1,0,0,0,0,47,0,1,59,2,1,1,1,7.681145748,3.892996416,53.6502808,46.42459784,60.87596375,2.417749869,104.8828117,5.349719205,6.98249E-05
1,1,0,1148,0,1,0,0,0,0,1,0,0,0,20,0,1,70,3,2,1,1,8.366600265,4.1212853,72.22181568,68.23054898,76.21308237,21.34459149,123.0990399,-2.221815675,3.57E-06
1,1,0,1064,0,1,0,0,0,0,1,0,0,0,0,0,1,89.9,3,2,1,1,9.481561053,4.479744352,74.55324002,69.7775724,79.32890764,23.60847845,125.4980016,15.34675998,0.000245255
1,0,1,2845,0,0,0,1,0,0,0,0,1,0,3,0,1,180,5,4,2,1,13.41640787,5.646216173,232.6949039,212.4669721,252.9228356,178.0896756,287.3001321,-52.69490386,0.072058009
1,1,0,1040,0,1,0,0,0,0,1,0,0,0,5,0,1,83.5,3,2,1,1,9.137833441,4.370812319,70.22607127,65.58789882,74.86424372,19.29401482,121.1581277,13.27392873,0.000172889
1,1,0,1665,0,1,0,0,0,0,1,0,0,0,16,0,1,105.505,3,2,1,1,10.27156269,4.725245175,117.1039695,113.2824681,120.9254709,66.23978165,167.9681573,-11.59896948,8.91318E-05
1,1,0,1705,0,1,0,0,0,1,0,0,0,0,0,0,1,192,2,2,1,1,13.85640646,5.768998281,142.3198801,132.9720396,151.6677205,90.74523656,193.8945236,49.68011994,0.010365375
1,1,0,908,1,0,0,0,0,0,1,0,0,0,37,0,1,71,3,1,1,1,8.426149773,4.140817749,55.36225739,48.52046052,62.20405425,4.182457511,106.5420573,15.63774261,0.000532623
1,1,0,1480,0,1,0,0,0,0,1,0,0,0,54,0,1,83,3,2,1,1,9.110433579,4.362070672,84.00114888,78.42092055,89.58137721,32.9746785,135.0276193,-1.001148879,1.43E-06
1,1,0,1413,0,1,0,0,0,0,1,0,0,0,14,0,1,91.5,3,2,1,1,9.565563235,4.506164391,97.06789934,93.65998954,100.4758091,46.23311224,147.9026865,-5.567899341,1.62956E-05
